index,image_path,class_id,pos_neg,bbox_path,mask_path
482,.\train\images\pcb75rec1_jpg.rf.7c65fe8a640d77cecdc821d99354c367.jpg,[ 2  9 16 20],1,.\train\labels\pcb75rec1_jpg.rf.19f74a0ad84ab342f9e1022c03c901f7.txt,
483,.\train\images\pcb75rec1_jpg.rf.8122177cd33cad732ff0b5f0c8b036fc.jpg,[ 2  9 16 20],1,.\train\labels\pcb75rec1_jpg.rf.19f74a0ad84ab342f9e1022c03c901f7.txt,
484,.\train\images\pcb76rec1_jpg.rf.00b8013268a0636125ca1f58a1bc633a.jpg,[ 2  9 16],1,.\train\labels\pcb76rec1_jpg.rf.00b8013268a0636125ca1f58a1bc633a.txt,
485,.\train\images\pcb76rec1_jpg.rf.125aaa887acdeacde94122cca4ae7fa1.jpg,[ 2  9 16],1,.\train\labels\pcb76rec1_jpg.rf.00b8013268a0636125ca1f58a1bc633a.txt,
486,.\train\images\pcb76rec1_jpg.rf.2b3a69866883f8c617184b8561ab61b0.jpg,[ 2  9 16],1,.\train\labels\pcb76rec1_jpg.rf.00b8013268a0636125ca1f58a1bc633a.txt,
487,.\train\images\pcb76rec1_jpg.rf.ef92e9881b6c37d4890863f9fa8b6d4b.jpg,[ 2  9 16],1,.\train\labels\pcb76rec1_jpg.rf.00b8013268a0636125ca1f58a1bc633a.txt,
488,.\train\images\pcb7rec1_jpg.rf.45d167ea78e04ab06879d46980d9df9a.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb7rec1_jpg.rf.45d167ea78e04ab06879d46980d9df9a.txt,
489,.\train\images\pcb7rec1_jpg.rf.9c7f92c06559e5bf6ca76524104c5c6b.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb7rec1_jpg.rf.45d167ea78e04ab06879d46980d9df9a.txt,
490,.\train\images\pcb7rec1_jpg.rf.b6e384a8914ef839e2752bd1cf5bd17b.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb7rec1_jpg.rf.45d167ea78e04ab06879d46980d9df9a.txt,
491,.\train\images\pcb7rec1_jpg.rf.daec3af24bfe9e94b39d6342dcfb8976.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb7rec1_jpg.rf.45d167ea78e04ab06879d46980d9df9a.txt,
492,.\train\images\pcb81rec1_jpg.rf.478448ca00b345158f6ddd1411a822c5.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb81rec1_jpg.rf.478448ca00b345158f6ddd1411a822c5.txt,
493,.\train\images\pcb81rec1_jpg.rf.663fa893faa35aba1c5ebe033d88c2e7.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb81rec1_jpg.rf.478448ca00b345158f6ddd1411a822c5.txt,
494,.\train\images\pcb81rec1_jpg.rf.92f0a6d84672e038d6f4227afa8a32ec.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb81rec1_jpg.rf.478448ca00b345158f6ddd1411a822c5.txt,
495,.\train\images\pcb81rec1_jpg.rf.caeee8c2740c2faeacd6b80e6cb57e5a.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb81rec1_jpg.rf.478448ca00b345158f6ddd1411a822c5.txt,
496,.\train\images\pcb83rec1_jpg.rf.35871f83530970b834c09a4c1b81c89a.jpg,[ 2  9 16 22],1,.\train\labels\pcb83rec1_jpg.rf.35871f83530970b834c09a4c1b81c89a.txt,
497,.\train\images\pcb83rec1_jpg.rf.506851ce3188e3f5cd5ed1a073bffd6e.jpg,[ 2  9 16 22],1,.\train\labels\pcb83rec1_jpg.rf.35871f83530970b834c09a4c1b81c89a.txt,
498,.\train\images\pcb83rec1_jpg.rf.5bbcb1672ad9cf4d5cc6ca3835be8ec4.jpg,[ 2  9 16 22],1,.\train\labels\pcb83rec1_jpg.rf.35871f83530970b834c09a4c1b81c89a.txt,
499,.\train\images\pcb83rec1_jpg.rf.9bf2d8c0e7d51b43453edc017e041a55.jpg,[ 2  9 16 22],1,.\train\labels\pcb83rec1_jpg.rf.35871f83530970b834c09a4c1b81c89a.txt,
500,.\train\images\pcb84rec1_jpg.rf.159979825577d875e038d04661bd7e3b.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb84rec1_jpg.rf.159979825577d875e038d04661bd7e3b.txt,
501,.\train\images\pcb84rec1_jpg.rf.8b26debb74ac84f83c3fefbb3dfe2f4d.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb84rec1_jpg.rf.159979825577d875e038d04661bd7e3b.txt,
502,.\train\images\pcb84rec1_jpg.rf.b2986d869630dbf87d349bf6b08e29f8.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb84rec1_jpg.rf.159979825577d875e038d04661bd7e3b.txt,
503,.\train\images\pcb84rec1_jpg.rf.e0dbdad4942384878ffe6e56e2e115b4.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb84rec1_jpg.rf.159979825577d875e038d04661bd7e3b.txt,
504,.\train\images\pcb88rec1_jpg.rf.1cb1833f6bf943942b1e17e7372052c7.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb88rec1_jpg.rf.1cb1833f6bf943942b1e17e7372052c7.txt,
505,.\train\images\pcb88rec1_jpg.rf.2ec9452d67da20ec442d31e996f2f524.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb88rec1_jpg.rf.1cb1833f6bf943942b1e17e7372052c7.txt,
506,.\train\images\pcb88rec1_jpg.rf.58a3f0e4e5d72c15b77bce77e7cd2e67.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb88rec1_jpg.rf.1cb1833f6bf943942b1e17e7372052c7.txt,
507,.\train\images\pcb88rec1_jpg.rf.ee133067933b9bc2b8585a9df591d980.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb88rec1_jpg.rf.1cb1833f6bf943942b1e17e7372052c7.txt,
508,.\train\images\pcb89rec1_jpg.rf.329468e645ecb1dd55cdc9f41a6028e7.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb89rec1_jpg.rf.329468e645ecb1dd55cdc9f41a6028e7.txt,
509,.\train\images\pcb89rec1_jpg.rf.e896df451a332bc5fc3781083ffa175a.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb89rec1_jpg.rf.329468e645ecb1dd55cdc9f41a6028e7.txt,
510,.\train\images\pcb89rec1_jpg.rf.f6bc34b3c92771b898684d7285be84d1.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb89rec1_jpg.rf.329468e645ecb1dd55cdc9f41a6028e7.txt,
511,.\train\images\pcb89rec1_jpg.rf.fc98f8f39f80dc2af1198e7bdb8872ff.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb89rec1_jpg.rf.329468e645ecb1dd55cdc9f41a6028e7.txt,
512,.\train\images\pcb8rec1_jpg.rf.3417967d39a696e53898ba8d89eb464d.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb8rec1_jpg.rf.3417967d39a696e53898ba8d89eb464d.txt,
513,.\train\images\pcb8rec1_jpg.rf.7e9417048e1e820a3958946db443fd77.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb8rec1_jpg.rf.3417967d39a696e53898ba8d89eb464d.txt,
514,.\train\images\pcb8rec1_jpg.rf.b3a5dc27c4504241e94255529a600974.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb8rec1_jpg.rf.3417967d39a696e53898ba8d89eb464d.txt,
515,.\train\images\pcb8rec1_jpg.rf.e0d6ecc949e750727a6a9624369803ff.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb8rec1_jpg.rf.3417967d39a696e53898ba8d89eb464d.txt,
516,.\train\images\pcb90rec1_jpg.rf.2a488ea97e1823a1324ce3814b08a591.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb90rec1_jpg.rf.2a488ea97e1823a1324ce3814b08a591.txt,
517,.\train\images\pcb90rec1_jpg.rf.63fdbfb202cf3d5a0160cf7e4c95ef67.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb90rec1_jpg.rf.2a488ea97e1823a1324ce3814b08a591.txt,
518,.\train\images\pcb90rec1_jpg.rf.a349aa5f0afbbb80393387c463c345e6.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb90rec1_jpg.rf.2a488ea97e1823a1324ce3814b08a591.txt,
519,.\train\images\pcb90rec1_jpg.rf.cd01f67575f11d25a22d462e3b94d75d.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb90rec1_jpg.rf.2a488ea97e1823a1324ce3814b08a591.txt,
520,.\train\images\pcb91rec1_jpg.rf.3c74f0b0ed01fcc52f4fdfa8ebfce890.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb91rec1_jpg.rf.3c74f0b0ed01fcc52f4fdfa8ebfce890.txt,
521,.\train\images\pcb91rec1_jpg.rf.7b5521e7e103c12efcb61a5ed22cddff.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb91rec1_jpg.rf.3c74f0b0ed01fcc52f4fdfa8ebfce890.txt,
522,.\train\images\pcb91rec1_jpg.rf.a5ba21edc025fa76b81db120d14d36b9.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb91rec1_jpg.rf.3c74f0b0ed01fcc52f4fdfa8ebfce890.txt,
523,.\train\images\pcb91rec1_jpg.rf.ba729adaec9ef483d1f900deda2b0114.jpg,[ 1  4  9 15 20],1,.\train\labels\pcb91rec1_jpg.rf.3c74f0b0ed01fcc52f4fdfa8ebfce890.txt,
524,.\train\images\pcb92rec1_jpg.rf.a421074173c3c20c8e5b3ad1a6968c2e.jpg,[ 2  9 16 20],1,.\train\labels\pcb92rec1_jpg.rf.a421074173c3c20c8e5b3ad1a6968c2e.txt,
525,.\train\images\pcb92rec1_jpg.rf.b8f68ec10f2e3c061bd56ea4c8d1ff74.jpg,[ 2  9 16 20],1,.\train\labels\pcb92rec1_jpg.rf.a421074173c3c20c8e5b3ad1a6968c2e.txt,
526,.\train\images\pcb92rec1_jpg.rf.bb157b28ed6555fb95999374191b9a34.jpg,[ 2  9 16 20],1,.\train\labels\pcb92rec1_jpg.rf.a421074173c3c20c8e5b3ad1a6968c2e.txt,
527,.\train\images\pcb92rec1_jpg.rf.f6f2bb669a3136e223b05e58afca0815.jpg,[ 2  9 16 20],1,.\train\labels\pcb92rec1_jpg.rf.a421074173c3c20c8e5b3ad1a6968c2e.txt,
528,.\train\images\pcb93rec1_jpg.rf.227076d4e1787f9a32faab40af8a3927.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb93rec1_jpg.rf.227076d4e1787f9a32faab40af8a3927.txt,
529,.\train\images\pcb93rec1_jpg.rf.5202b269a54ca22692e5b588b179c342.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb93rec1_jpg.rf.227076d4e1787f9a32faab40af8a3927.txt,
530,.\train\images\pcb93rec1_jpg.rf.eae72752085971b292a63c7cd40b2ab6.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb93rec1_jpg.rf.227076d4e1787f9a32faab40af8a3927.txt,
531,.\train\images\pcb93rec1_jpg.rf.ee3ba5d415b0060894521b47ec014786.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb93rec1_jpg.rf.227076d4e1787f9a32faab40af8a3927.txt,
532,.\train\images\pcb94rec1_jpg.rf.68353610c143efef6f3589a8ffb48325.jpg,[ 2  9 16 20],1,.\train\labels\pcb94rec1_jpg.rf.68353610c143efef6f3589a8ffb48325.txt,
533,.\train\images\pcb94rec1_jpg.rf.bafe242e6e43ad6c77763244f2cbefe8.jpg,[ 2  9 16 20],1,.\train\labels\pcb94rec1_jpg.rf.68353610c143efef6f3589a8ffb48325.txt,
534,.\train\images\pcb94rec1_jpg.rf.c5e8d38f0f45287244c9053a55af531d.jpg,[ 2  9 16 20],1,.\train\labels\pcb94rec1_jpg.rf.68353610c143efef6f3589a8ffb48325.txt,
535,.\train\images\pcb94rec1_jpg.rf.c9664ce526d03c0a86a8709090bc4961.jpg,[ 2  9 16 20],1,.\train\labels\pcb94rec1_jpg.rf.68353610c143efef6f3589a8ffb48325.txt,
536,.\train\images\pcb98rec1_jpg.rf.25139ef240f34878032df5032b31c0d3.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb98rec1_jpg.rf.25139ef240f34878032df5032b31c0d3.txt,
537,.\train\images\pcb98rec1_jpg.rf.64bdc0424ad98f5fa7ee7d6b86042db9.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb98rec1_jpg.rf.25139ef240f34878032df5032b31c0d3.txt,
538,.\train\images\pcb98rec1_jpg.rf.67c2b8fef2bacc239d3893b18c040fed.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb98rec1_jpg.rf.25139ef240f34878032df5032b31c0d3.txt,
539,.\train\images\pcb98rec1_jpg.rf.770abbc3e596fc796ec1010bd2f93e39.jpg,[ 2  4  9 16 20],1,.\train\labels\pcb98rec1_jpg.rf.25139ef240f34878032df5032b31c0d3.txt,
540,.\train\images\pcb99rec1_jpg.rf.390b0926de2a2fff2c2b1026e964a945.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb99rec1_jpg.rf.390b0926de2a2fff2c2b1026e964a945.txt,
541,.\train\images\pcb99rec1_jpg.rf.c5fb74be6926a1d0bb53da8fc0790f1c.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb99rec1_jpg.rf.390b0926de2a2fff2c2b1026e964a945.txt,
542,.\train\images\pcb99rec1_jpg.rf.e9f7d22b1949abc8b4e1b6efad007a56.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb99rec1_jpg.rf.390b0926de2a2fff2c2b1026e964a945.txt,
543,.\train\images\pcb99rec1_jpg.rf.fcbced5a4570804e3e6d1a17b8bf1628.jpg,[ 2  4  9 16 20 22],1,.\train\labels\pcb99rec1_jpg.rf.390b0926de2a2fff2c2b1026e964a945.txt,
544,.\train\images\pcb9rec1_jpg.rf.2652d48de7d157df5fc4f03cc8023ffa.jpg,[ 1  4  9 15],1,.\train\labels\pcb9rec1_jpg.rf.2652d48de7d157df5fc4f03cc8023ffa.txt,
545,.\train\images\pcb9rec1_jpg.rf.5097cb116801d9b092d75439d5234962.jpg,[ 1  4  9 15],1,.\train\labels\pcb9rec1_jpg.rf.2652d48de7d157df5fc4f03cc8023ffa.txt,
546,.\train\images\pcb9rec1_jpg.rf.549056eb1c6ba2815529f69e4da3fa24.jpg,[ 1  4  9 15],1,.\train\labels\pcb9rec1_jpg.rf.2652d48de7d157df5fc4f03cc8023ffa.txt,
547,.\train\images\pcb9rec1_jpg.rf.a2c9dce55d45e569c546cdfd21169f81.jpg,[ 1  4  9 15],1,.\train\labels\pcb9rec1_jpg.rf.2652d48de7d157df5fc4f03cc8023ffa.txt,
